chr	rs	ps	n_miss	allele1	allele0	af	beta	se	logl_H1	l_remle	l_mle	p_wald	p_lrt	p_score
0	nP486	75	0	2	1	0.070	-2.348608e-02	7.031959e-02	3.626880e+03	6.355549e+02	6.293389e+02	7.384147e-01	7.371667e-01	7.372675e-01
0	nP493	75	0	2	1	0.040	1.702231e-01	1.723109e-01	3.627314e+03	6.299560e+02	6.237864e+02	3.233053e-01	3.219404e-01	3.232453e-01
0	nP509	75	0	2	1	0.010	-4.661204e-02	2.055688e-01	3.626849e+03	6.359497e+02	6.297281e+02	8.206393e-01	8.197384e-01	8.197805e-01
0	nP537	75	0	2	1	0.180	-1.723835e-01	1.526397e-01	3.627463e+03	6.280053e+02	6.218602e+02	2.588588e-01	2.578698e-01	2.595397e-01
0	nP561	75	0	2	1	0.170	3.490465e-01	1.880612e-01	3.628533e+03	6.144420e+02	6.084257e+02	6.356746e-02	6.441574e-02	6.688518e-02
0	nP566	75	0	2	1	0.070	-2.021251e-01	1.442334e-01	3.627805e+03	6.236538e+02	6.175471e+02	1.612261e-01	1.610583e-01	1.632849e-01
0	nP579	75	0	2	1	0.200	-1.032862e+00	3.009676e-01	3.632438e+03	5.673710e+02	5.618111e+02	6.093324e-04	8.049504e-04	1.139805e-03
0	cM20	75	0	2	1	0.340	7.037044e-02	8.764721e-02	3.627148e+03	6.320942e+02	6.259026e+02	4.221188e-01	4.204305e-01	4.212754e-01
0	cM26	75	0	2	1	0.020	4.700900e-02	1.730729e-01	3.626860e+03	6.358090e+02	6.295829e+02	7.859413e-01	7.848847e-01	7.849472e-01
0	cM36	75	0	2	1	0.400	1.360130e-01	7.962243e-02	3.628276e+03	6.177131e+02	6.116634e+02	8.771897e-02	8.832394e-02	9.081552e-02
0	nM140	75	0	2	1	0.140	-5.664409e-03	8.746886e-02	3.626825e+03	6.362661e+02	6.300351e+02	9.483710e-01	9.481025e-01	9.481083e-01
0	nM232	75	0	2	1	0.060	5.197437e-02	1.121891e-01	3.626932e+03	6.348871e+02	6.286691e+02	6.432079e-01	6.416444e-01	6.418694e-01
0	nM305	75	0	2	1	0.060	-7.908911e-02	9.375387e-02	3.627181e+03	6.316623e+02	6.254779e+02	3.989836e-01	3.973477e-01	3.982883e-01
0	nP68	78	0	2	1	0.010	-1.275837e-01	2.315257e-01	3.626976e+03	6.343039e+02	6.280957e+02	5.816444e-01	5.799524e-01	5.802976e-01
0	nP144	78	0	2	1	0.050	1.062909e-01	1.163732e-01	3.627243e+03	6.308611e+02	6.246858e+02	3.611402e-01	3.596192e-01	3.607359e-01
0	nP106	80	0	2	1	0.090	-2.164351e-01	1.150830e-01	3.628578e+03	6.139005e+02	6.078879e+02	6.013086e-02	6.100579e-02	6.345692e-02
0	nP170	80	0	2	1	0.020	9.948065e-02	2.432227e-01	3.626908e+03	6.351973e+02	6.289773e+02	6.825670e-01	6.811198e-01	6.812848e-01
0	nP263	80	0	2	1	0.080	6.322309e-02	1.181491e-01	3.626968e+03	6.344170e+02	6.282058e+02	5.926196e-01	5.909446e-01	5.912662e-01
0	nP282	80	0	2	1	0.150	-4.165778e-02	9.651649e-02	3.626917e+03	6.350673e+02	6.288518e+02	6.660599e-01	6.645604e-01	6.647493e-01
0	nP293	80	0	2	1	0.080	-1.668556e-02	9.861807e-02	3.626838e+03	6.361019e+02	6.298755e+02	8.656580e-01	8.649679e-01	8.649916e-01
0	nP369	80	0	2	1	0.050	3.811233e-01	1.557362e-01	3.629759e+03	5.992804e+02	5.934137e+02	1.446406e-02	1.539008e-02	1.704989e-02
0	nP474	80	0	2	1	0.020	-5.645437e-02	1.557765e-01	3.626890e+03	6.354258e+02	6.292112e+02	7.170791e-01	7.157521e-01	7.158747e-01
0	nP504	80	0	2	1	0.020	-1.919281e-02	1.274456e-01	3.626835e+03	6.361423e+02	6.299152e+02	8.803065e-01	8.796923e-01	8.797115e-01
0	nM19	80	0	2	1	0.060	-3.637587e-03	1.191110e-01	3.626824e+03	6.362877e+02	6.300561e+02	9.756392e-01	9.755114e-01	9.755139e-01
0	cP22	83	0	2	1	0.150	1.356838e-01	1.595157e-01	3.627187e+03	6.315714e+02	6.253876e+02	3.950739e-01	3.934463e-01	3.944091e-01
0	nP20	83	0	2	1	0.070	-1.905036e-02	9.027400e-02	3.626846e+03	6.359987e+02	6.297730e+02	8.328825e-01	8.320384e-01	8.320747e-01
0	nP59	83	0	2	1	0.140	-7.565632e-02	1.022419e-01	3.627099e+03	6.327134e+02	6.265205e+02	4.593856e-01	4.576448e-01	4.583483e-01
0	nP95	83	0	2	1	0.120	-3.207633e-02	1.081440e-01	3.626868e+03	6.357069e+02	6.294873e+02	7.667908e-01	7.656484e-01	7.657254e-01
0	nP236	83	0	2	1	0.030	7.271922e-02	2.212340e-01	3.626878e+03	6.355872e+02	6.293628e+02	7.424114e-01	7.411791e-01	7.412759e-01
0	nP436	83	0	2	1	0.010	6.308267e-02	2.166900e-01	3.626866e+03	6.357345e+02	6.295135e+02	7.709842e-01	7.698679e-01	7.699408e-01
0	nP448	83	0	2	1	0.010	8.436545e-02	2.215146e-01	3.626896e+03	6.353395e+02	6.291218e+02	7.033416e-01	7.019646e-01	7.021030e-01
0	nP468	83	0	2	1	0.220	1.342221e-01	9.529625e-02	3.627815e+03	6.235315e+02	6.174244e+02	1.591158e-01	1.589682e-01	1.612054e-01
0	nP590	83	0	2	1	0.010	-4.502497e-01	3.009149e-01	3.627941e+03	6.219350e+02	6.158457e+02	1.347099e-01	1.348129e-01	1.371670e-01
0	nM77	83	0	2	1	0.020	-1.320443e-01	1.894873e-01	3.627068e+03	6.331278e+02	6.269275e+02	4.859612e-01	4.842047e-01	4.848133e-01
0	nP114	86	0	2	1	0.020	5.794432e-01	1.486496e-01	3.633954e+03	5.501021e+02	5.447163e+02	9.952441e-05	1.590672e-04	2.747632e-04
0	nP301	86	0	2	1	0.240	3.301514e-02	1.159706e-01	3.626864e+03	6.357625e+02	6.295364e+02	7.759088e-01	7.748106e-01	7.748800e-01
0	nP517	86	0	2	1	0.010	-2.829647e-01	2.992170e-01	3.627273e+03	6.304806e+02	6.243075e+02	3.444013e-01	3.429442e-01	3.441409e-01
0	nP529	86	0	2	1	0.050	-6.672171e-03	1.104108e-01	3.626825e+03	6.362665e+02	6.300382e+02	9.518177e-01	9.515636e-01	9.515689e-01
0	nP88	88	0	2	1	0.020	-3.649792e-01	2.675033e-01	3.627755e+03	6.243062e+02	6.181923e+02	1.725673e-01	1.722870e-01	1.744503e-01
0	nP402	88	0	2	1	0.130	-4.248159e-02	1.164378e-01	3.626890e+03	6.354134e+02	6.291941e+02	7.152589e-01	7.139174e-01	7.140431e-01
0	nP69	89	0	2	1	0.010	-3.838562e-02	2.548913e-01	3.626835e+03	6.361423e+02	6.299152e+02	8.803065e-01	8.796923e-01	8.797115e-01
0	nP145	89	0	2	1	0.010	-1.200185e-01	2.155231e-01	3.626980e+03	6.342581e+02	6.280521e+02	5.776657e-01	5.759667e-01	5.763216e-01
0	cP5	100	0	2	1	0.010	1.158886e+00	2.972993e-01	3.633954e+03	5.501021e+02	5.447163e+02	9.952441e-05	1.590672e-04	2.747632e-04
0	cP9	100	0	2	1	0.030	1.485947e-01	1.675890e-01	3.627219e+03	6.311733e+02	6.249947e+02	3.753464e-01	3.737774e-01	3.748264e-01
0	cP13	100	0	2	1	0.180	8.242895e-01	2.866815e-01	3.630831e+03	5.862889e+02	5.805439e+02	4.070864e-03	4.638301e-03	5.575302e-03
0	cP16	100	0	2	1	0.090	2.956512e-01	1.557181e-01	3.628611e+03	6.134758e+02	6.074683e+02	5.772809e-02	5.862477e-02	6.106614e-02
0	cP23	100	0	2	1	0.010	1.316445e-01	2.645426e-01	3.626948e+03	6.346695e+02	6.284561e+02	6.187883e-01	6.171664e-01	6.174350e-01
0	cP28	100	0	2	1	0.170	3.787307e-01	1.924576e-01	3.628741e+03	6.118399e+02	6.058429e+02	4.919394e-02	5.015564e-02	5.254145e-02
0	cP33	100	0	2	1	0.010	-1.921265e-02	2.329192e-01	3.626827e+03	6.362451e+02	6.300181e+02	9.342666e-01	9.339253e-01	9.339331e-01
0	cP36	100	0	2	1	0.070	5.110329e-01	1.545505e-01	3.632057e+03	5.718072e+02	5.662070e+02	9.578089e-04	1.215538e-03	1.648123e-03
0	cP38	100	0	2	1	0.090	8.390116e-01	2.157884e-01	3.633920e+03	5.504163e+02	5.450211e+02	1.036561e-04	1.650176e-04	2.838489e-04
0	cP42	100	0	2	1	0.140	-1.857028e-01	1.285529e-01	3.627866e+03	6.228743e+02	6.167790e+02	1.487060e-01	1.486663e-01	1.509580e-01
0	nP2	100	0	2	1	0.260	3.636523e-02	8.828239e-02	3.626909e+03	6.351781e+02	6.289597e+02	6.804338e-01	6.789780e-01	6.791463e-01
0	nP7	100	0	2	1	0.010	-6.557929e-02	1.927629e-01	3.626882e+03	6.355257e+02	6.293125e+02	7.337293e-01	7.324650e-01	7.325702e-01
0	nP9	100	0	2	1	0.220	-2.813396e-01	1.444272e-01	3.628703e+03	6.122979e+02	6.062974e+02	5.153060e-02	5.247828e-02	5.488493e-02
0	nP14	100	0	2	1	0.010	3.852715e-01	2.653720e-01	3.627877e+03	6.227589e+02	6.166629e+02	1.466781e-01	1.466561e-01	1.489532e-01
0	nP21	100	0	2	1	0.030	1.723675e-01	1.658926e-01	3.627366e+03	6.292842e+02	6.231241e+02	2.988910e-01	2.976523e-01	2.990888e-01
0	nP26	100	0	2	1	0.010	-7.128862e-02	2.609265e-01	3.626861e+03	6.358017e+02	6.295786e+02	7.847118e-01	7.836530e-01	7.837161e-01
0	nP29	100	0	2	1	0.070	1.966542e-02	1.080528e-01	3.626840e+03	6.360733e+02	6.298461e+02	8.555988e-01	8.548596e-01	8.548868e-01
0	nP34	100	0	2	1	0.180	8.242895e-01	2.866815e-01	3.630831e+03	5.862889e+02	5.805439e+02	4.070864e-03	4.638301e-03	5.575302e-03
0	nP40	100	0	2	1	0.020	1.701698e-01	2.250071e-01	3.627111e+03	6.325605e+02	6.263663e+02	4.495490e-01	4.478185e-01	4.485573e-01
0	nP44	100	0	2	1	0.210	-3.079605e-01	1.215698e-01	3.629962e+03	5.967743e+02	5.909304e+02	1.136339e-02	1.222745e-02	1.373478e-02
0	nP49	100	0	2	1	0.020	6.015125e-02	2.307165e-01	3.626858e+03	6.358443e+02	6.296183e+02	7.943338e-01	7.933094e-01	7.933667e-01
0	nP52	100	0	2	1	0.080	1.658352e-01	1.255938e-01	3.627696e+03	6.250523e+02	6.189310e+02	1.868196e-01	1.864052e-01	1.884885e-01
0	nP60	100	0	2	1	0.060	-3.303452e-02	1.053960e-01	3.626873e+03	6.356447e+02	6.294235e+02	7.539784e-01	7.527883e-01	7.528753e-01
0	nP70	100	0	2	1	0.020	-7.880426e-02	2.076559e-01	3.626896e+03	6.353463e+02	6.291263e+02	7.043530e-01	7.029764e-01	7.031141e-01
0	nP73	100	0	2	1	0.050	4.841528e-01	1.240018e-01	3.633976e+03	5.498500e+02	5.444673e+02	9.696023e-05	1.554670e-04	2.694155e-04
0	nP76	100	0	2	1	0.010	3.617047e-01	4.238219e-01	3.627190e+03	6.315530e+02	6.253670e+02	3.934997e-01	3.918766e-01	3.928426e-01
0	nP80	100	0	2	1	0.090	5.101488e-02	1.221616e-01	3.626911e+03	6.351480e+02	6.289294e+02	6.762743e-01	6.748057e-01	6.749797e-01
0	nP89	100	0	2	1	0.030	3.550065e-02	2.013436e-01	3.626839e+03	6.360887e+02	6.298605e+02	8.600578e-01	8.593436e-01	8.593691e-01
0	nP96	100	0	2	1	0.010	-2.019471e-01	2.861895e-01	3.627074e+03	6.330373e+02	6.268394e+02	4.804771e-01	4.787205e-01	4.793503e-01
0	nP101	100	0	2	1	0.010	1.316445e-01	2.645426e-01	3.626948e+03	6.346695e+02	6.284561e+02	6.187883e-01	6.171664e-01	6.174350e-01
0	nP107	100	0	2	1	0.120	2.146918e-01	1.075646e-01	3.628795e+03	6.111785e+02	6.051875e+02	4.604955e-02	4.702947e-02	4.938511e-02
0	nP115	100	0	2	1	0.030	1.350224e-01	1.393812e-01	3.627295e+03	6.301961e+02	6.240258e+02	3.327750e-01	3.313673e-01	3.326230e-01
0	nP119	100	0	2	1	0.050	1.129890e-02	1.638053e-01	3.626826e+03	6.362619e+02	6.300316e+02	9.450129e-01	9.447284e-01	9.447346e-01
0	nP124	100	0	2	1	0.040	-1.319807e-01	1.402330e-01	3.627269e+03	6.305277e+02	6.243559e+02	3.467175e-01	3.452514e-01	3.464389e-01
0	nP128	100	0	2	1	0.180	8.242895e-01	2.866815e-01	3.630831e+03	5.862889e+02	5.805439e+02	4.070864e-03	4.638301e-03	5.575302e-03
0	nP130	100	0	2	1	0.080	-3.155317e-02	1.148631e-01	3.626861e+03	6.357912e+02	6.295700e+02	7.835675e-01	7.824980e-01	7.825624e-01
0	nP132	100	0	2	1	0.200	-1.032862e+00	3.009676e-01	3.632438e+03	5.673710e+02	5.618111e+02	6.093324e-04	8.049504e-04	1.139805e-03
0	nP135	100	0	2	1	0.030	3.152847e-02	1.722389e-01	3.626840e+03	6.360714e+02	6.298444e+02	8.547730e-01	8.540323e-01	8.540597e-01
0	nP146	100	0	2	1	0.050	-3.354383e-01	1.817686e-01	3.628514e+03	6.147016e+02	6.086818e+02	6.509565e-02	6.592717e-02	6.839802e-02
0	nP149	100	0	2	1	0.020	4.774506e-01	2.511380e-01	3.628616e+03	6.134358e+02	6.074287e+02	5.739759e-02	5.829428e-02	6.073023e-02
0	nP154	100	0	2	1	0.030	6.225382e-01	2.143452e-01	3.630909e+03	5.853589e+02	5.796261e+02	3.712220e-03	4.254683e-03	5.148932e-03
0	nP158	100	0	2	1	0.010	-3.423314e-03	2.543708e-01	3.626823e+03	6.362901e+02	6.300610e+02	9.892635e-01	9.892081e-01	9.892092e-01
0	nP160	100	0	2	1	0.030	-1.470598e-01	1.880646e-01	3.627131e+03	6.323061e+02	6.261152e+02	4.343096e-01	4.326011e-01	4.333973e-01
0	nP163	100	0	2	1	0.010	8.703152e-03	1.872042e-01	3.626824e+03	6.362691e+02	6.300485e+02	9.629233e-01	9.627336e-01	9.627375e-01
0	nP165	100	0	2	1	0.020	8.880425e-02	1.725311e-01	3.626957e+03	6.345593e+02	6.283487e+02	6.067981e-01	6.051542e-01	6.054450e-01
0	nP171	100	0	2	1	0.020	-1.041040e-01	1.802621e-01	3.626991e+03	6.341096e+02	6.279029e+02	5.636438e-01	5.619256e-01	5.623132e-01
0	nP176	100	0	2	1	0.010	1.471029e-01	2.345587e-01	3.627022e+03	6.337203e+02	6.275179e+02	5.306198e-01	5.288704e-01	5.293442e-01
0	nP180	100	0	2	1	0.160	-9.684157e-02	9.528408e-02	3.627342e+03	6.295790e+02	6.234164e+02	3.095632e-01	3.082678e-01	3.096480e-01
0	nP185	100	0	2	1	0.310	3.023287e-01	1.250445e-01	3.629691e+03	6.001041e+02	5.942286e+02	1.568714e-02	1.663337e-02	1.834726e-02
0	nP189	100	0	2	1	0.030	1.764123e-01	2.055251e-01	3.627194e+03	6.314876e+02	6.253041e+02	3.907819e-01	3.891659e-01	3.901472e-01
0	nP194	100	0	2	1	0.020	1.808523e-01	2.119110e-01	3.627190e+03	6.315530e+02	6.253670e+02	3.934997e-01	3.918766e-01	3.928426e-01
0	nP199	100	0	2	1	0.030	-5.876118e-02	1.481299e-01	3.626903e+03	6.352583e+02	6.290423e+02	6.916323e-01	6.902164e-01	6.903692e-01
0	nP201	100	0	2	1	0.150	1.714192e-01	1.266008e-01	3.627741e+03	6.244744e+02	6.183597e+02	1.758548e-01	1.755448e-01	1.776928e-01
0	nP204	100	0	2	1	0.090	1.527436e-02	1.223482e-01	3.626831e+03	6.361892e+02	6.299596e+02	9.006577e-01	9.001378e-01	9.001520e-01
0	nP209	100	0	2	1	0.040	-1.214564e-01	1.521473e-01	3.627144e+03	6.321476e+02	6.259592e+02	4.247831e-01	4.230927e-01	4.239235e-01
0	nP213	100	0	2	1	0.020	9.948065e-02	2.432227e-01	3.626908e+03	6.351973e+02	6.289773e+02	6.825670e-01	6.811198e-01	6.812848e-01
0	nP218	100	0	2	1	0.010	-6.510208e-02	2.104794e-01	3.626872e+03	6.356596e+02	6.294402e+02	7.571162e-01	7.559391e-01	7.560234e-01
0	nP223	100	0	2	1	0.020	-4.304368e-01	2.279254e-01	3.628593e+03	6.137271e+02	6.077181e+02	5.907485e-02	5.995788e-02	6.240238e-02
0	nP225	100	0	2	1	0.010	-3.239012e-02	3.281060e-01	3.626828e+03	6.362298e+02	6.299993e+02	9.213697e-01	9.209632e-01	9.209731e-01
0	nP230	100	0	2	1	0.010	3.232101e-01	3.189486e-01	3.627339e+03	6.296215e+02	6.234560e+02	3.109859e-01	3.096822e-01	3.110544e-01
0	nP237	100	0	2	1	0.010	-2.829647e-01	2.992170e-01	3.627273e+03	6.304806e+02	6.243075e+02	3.444013e-01	3.429442e-01	3.441409e-01
0	nP241	100	0	2	1	0.150	-8.641142e-02	9.683785e-02	3.627224e+03	6.310975e+02	6.249214e+02	3.723015e-01	3.707423e-01	3.718087e-01
0	nP245	100	0	2	1	0.020	1.413284e-01	1.995357e-01	3.627076e+03	6.330143e+02	6.268175e+02	4.788335e-01	4.770787e-01	4.777133e-01
0	nP249	100	0	2	1	0.020	9.085573e-02	1.752283e-01	3.626959e+03	6.345331e+02	6.283225e+02	6.041560e-01	6.025059e-01	6.028024e-01
0	nP253	100	0	2	1	0.180	8.242895e-01	2.866815e-01	3.630831e+03	5.862889e+02	5.805439e+02	4.070864e-03	4.638301e-03	5.575302e-03
0	nP258	100	0	2	1	0.030	2.000847e-02	1.395917e-01	3.626834e+03	6.361519e+02	6.299286e+02	8.860367e-01	8.854494e-01	8.854671e-01
0	nP264	100	0	2	1	0.090	2.725137e-01	1.167909e-01	3.629499e+03	6.024580e+02	5.965629e+02	1.970889e-02	2.070167e-02	2.256430e-02
0	nP270	100	0	2	1	0.270	2.902194e-02	9.412404e-02	3.626871e+03	6.356703e+02	6.294465e+02	7.578515e-01	7.566804e-01	7.567637e-01
0	nP275	100	0	2	1	0.010	-7.273838e-02	2.353875e-01	3.626871e+03	6.356641e+02	6.294428e+02	7.573355e-01	7.561612e-01	7.562451e-01
0	nP277	100	0	2	1	0.180	8.242895e-01	2.866815e-01	3.630831e+03	5.862889e+02	5.805439e+02	4.070864e-03	4.638301e-03	5.575302e-03
0	nP283	100	0	2	1	0.200	-1.032862e+00	3.009676e-01	3.632438e+03	5.673710e+02	5.618111e+02	6.093324e-04	8.049504e-04	1.139805e-03
0	nP288	100	0	2	1	0.060	2.270191e-01	1.668587e-01	3.627749e+03	6.243627e+02	6.182491e+02	1.737797e-01	1.734895e-01	1.756489e-01
0	nP294	100	0	2	1	0.310	-5.561478e-02	8.505401e-02	3.627039e+03	6.334923e+02	6.272884e+02	5.132518e-01	5.114898e-01	5.120167e-01
0	nP302	100	0	2	1	0.030	3.672519e-01	1.924528e-01	3.628629e+03	6.132402e+02	6.072353e+02	5.647088e-02	5.737949e-02	5.981631e-02
0	nP307	100	0	2	1	0.010	1.431430e-01	2.076072e-01	3.627063e+03	6.331864e+02	6.269918e+02	4.905794e-01	4.888233e-01	4.894172e-01
0	nP311	100	0	2	1	0.090	-7.509150e-02	1.054324e-01	3.627079e+03	6.329733e+02	6.267790e+02	4.763924e-01	4.746388e-01	4.752827e-01
0	nP316	100	0	2	1	0.110	-1.332842e-02	8.860222e-02	3.626835e+03	6.361437e+02	6.299156e+02	8.804376e-01	8.798239e-01	8.798431e-01
0	nP320	100	0	2	1	0.190	3.070279e-01	9.359102e-02	3.631978e+03	5.727025e+02	5.670933e+02	1.050374e-03	1.322817e-03	1.778584e-03
0	nP323	100	0	2	1	0.140	-4.512539e-03	1.097359e-01	3.626824e+03	6.362830e+02	6.300514e+02	9.672021e-01	9.670337e-01	9.670371e-01
0	nP327	100	0	2	1	0.270	-1.397078e-01	1.002152e-01	3.627795e+03	6.237696e+02	6.176621e+02	1.634183e-01	1.632309e-01	1.654499e-01
0	nP329	100	0	2	1	0.010	1.493927e-01	3.172244e-01	3.626935e+03	6.348410e+02	6.286242e+02	6.377268e-01	6.361506e-01	6.363845e-01
0	nP334	100	0	2	1	0.230	-2.274453e-01	1.654827e-01	3.627768e+03	6.241236e+02	6.180111e+02	1.694298e-01	1.691814e-01	1.713649e-01
0	nP336	100	0	2	1	0.090	1.245471e-01	1.235001e-01	3.627334e+03	6.296853e+02	6.235201e+02	3.133229e-01	3.120076e-01	3.133669e-01
0	nP340	100	0	2	1	0.090	-2.027695e-02	1.439443e-01	3.626833e+03	6.361635e+02	6.299352e+02	8.879867e-01	8.874167e-01	8.874336e-01
0	nP343	100	0	2	1	0.140	7.592925e-02	1.054580e-01	3.627084e+03	6.329036e+02	6.267052e+02	4.715954e-01	4.698426e-01	4.705037e-01
0	nP347	100	0	2	1	0.200	3.869873e-01	1.214556e-01	3.631701e+03	5.759808e+02	5.703394e+02	1.459099e-03	1.788662e-03	2.334811e-03
0	nP352	100	0	2	1	0.120	-9.325954e-02	9.838537e-02	3.627275e+03	6.304452e+02	6.242738e+02	3.432718e-01	3.418197e-01	3.430246e-01
0	nP355	100	0	2	1	0.030	3.344957e-01	1.892023e-01	3.628377e+03	6.164297e+02	6.103940e+02	7.719532e-02	7.790919e-02	8.040148e-02
0	nP360	100	0	2	1	0.070	-8.366488e-03	1.552309e-01	3.626825e+03	6.362751e+02	6.300438e+02	9.570215e-01	9.568023e-01	9.568070e-01
0	nP364	100	0	2	1	0.010	-7.273838e-02	2.353875e-01	3.626871e+03	6.356641e+02	6.294428e+02	7.573355e-01	7.561612e-01	7.562451e-01
0	nP370	100	0	2	1	0.020	-3.412067e-01	2.682880e-01	3.627634e+03	6.258574e+02	6.197281e+02	2.035652e-01	2.030002e-01	2.049846e-01
0	nP373	100	0	2	1	0.260	1.034849e-01	1.826642e-01	3.626985e+03	6.341970e+02	6.279847e+02	5.710838e-01	5.693747e-01	5.697441e-01
0	nP376	100	0	2	1	0.100	-9.451835e-02	9.654037e-02	3.627305e+03	6.300578e+02	6.238951e+02	3.276475e-01	3.262654e-01	3.275484e-01
0	nP380	100	0	2	1	0.420	1.338286e-01	1.092906e-01	3.627575e+03	6.266104e+02	6.204738e+02	2.208714e-01	2.201610e-01	2.220428e-01
0	nP384	100	0	2	1	0.060	-9.752229e-02	1.450607e-01	3.627051e+03	6.333395e+02	6.271373e+02	5.014637e-01	4.997025e-01	5.002635e-01
0	nP387	100	0	2	1	0.180	8.242895e-01	2.866815e-01	3.630831e+03	5.862889e+02	5.805439e+02	4.070864e-03	4.638301e-03	5.575302e-03
0	nP392	100	0	2	1	0.200	-1.032862e+00	3.009676e-01	3.632438e+03	5.673710e+02	5.618111e+02	6.093324e-04	8.049504e-04	1.139805e-03
0	nP394	100	0	2	1	0.180	-2.648693e-01	1.260839e-01	3.629003e+03	6.085728e+02	6.026113e+02	3.576391e-02	3.679202e-02	3.902400e-02
0	nP403	100	0	2	1	0.010	-1.275837e-01	2.315257e-01	3.626976e+03	6.343039e+02	6.280957e+02	5.816444e-01	5.799524e-01	5.802976e-01
0	nP407	100	0	2	1	0.150	3.851902e-01	1.101523e-01	3.632641e+03	5.650181e+02	5.594839e+02	4.789316e-04	6.472151e-04	9.389114e-04
0	nP409	100	0	2	1	0.040	-5.965216e-02	9.896682e-02	3.627006e+03	6.339118e+02	6.277079e+02	5.467304e-01	5.449921e-01	5.454234e-01
0	nP413	100	0	2	1	0.050	1.148682e-01	1.543314e-01	3.627102e+03	6.326753e+02	6.264808e+02	4.567675e-01	4.550291e-01	4.557415e-01
0	nP418	100	0	2	1	0.080	-6.234800e-02	9.415119e-02	3.627044e+03	6.334206e+02	6.272221e+02	5.078968e-01	5.061369e-01	5.066786e-01
0	nP421	100	0	2	1	0.010	-2.019471e-01	2.861895e-01	3.627074e+03	6.330373e+02	6.268394e+02	4.804771e-01	4.787205e-01	4.793503e-01
0	nP425	100	0	2	1	0.150	2.385399e-01	1.143098e-01	3.628975e+03	6.089370e+02	6.029697e+02	3.700874e-02	3.803159e-02	4.028041e-02
0	nP430	100	0	2	1	0.010	3.617047e-01	4.238219e-01	3.627190e+03	6.315530e+02	6.253670e+02	3.934997e-01	3.918766e-01	3.928426e-01
0	nP437	100	0	2	1	0.130	1.844655e-01	1.554642e-01	3.627529e+03	6.271769e+02	6.210356e+02	2.355192e-01	2.346960e-01	2.364972e-01
0	nP442	100	0	2	1	0.080	-2.918658e-02	9.539170e-02	3.626871e+03	6.356746e+02	6.294530e+02	7.596563e-01	7.584883e-01	7.585706e-01
0	nP449	100	0	2	1	0.120	-1.612492e-01	1.130552e-01	3.627840e+03	6.232196e+02	6.171160e+02	1.539106e-01	1.538145e-01	1.560767e-01
0	nP453	100	0	2	1	0.200	-1.032862e+00	3.009676e-01	3.632438e+03	5.673710e+02	5.618111e+02	6.093324e-04	8.049504e-04	1.139805e-03
0	nP455	100	0	2	1	0.010	-5.225284e-02	2.209801e-01	3.626851e+03	6.359190e+02	6.296978e+02	8.130955e-01	8.121576e-01	8.122039e-01
0	nP457	100	0	2	1	0.190	-1.820682e-01	1.206655e-01	3.627960e+03	6.216866e+02	6.156000e+02	1.314593e-01	1.315987e-01	1.339703e-01
0	nP462	100	0	2	1	0.010	-5.225284e-02	2.209801e-01	3.626851e+03	6.359190e+02	6.296978e+02	8.130955e-01	8.121576e-01	8.122039e-01
0	nP469	100	0	2	1	0.010	-3.838562e-02	2.548913e-01	3.626835e+03	6.361423e+02	6.299152e+02	8.803065e-01	8.796923e-01	8.797115e-01
0	nP475	100	0	2	1	0.020	1.257679e-01	1.701855e-01	3.627098e+03	6.327263e+02	6.265337e+02	4.599737e-01	4.582335e-01	4.589335e-01
0	nP478	100	0	2	1	0.010	1.316445e-01	2.645426e-01	3.626948e+03	6.346695e+02	6.284561e+02	6.187883e-01	6.171664e-01	6.174350e-01
0	nP482	100	0	2	1	0.020	1.060100e-02	1.625116e-01	3.626825e+03	6.362603e+02	6.300349e+02	9.479943e-01	9.477258e-01	9.477316e-01
0	nP487	100	0	2	1	0.010	8.703152e-03	1.872042e-01	3.626824e+03	6.362691e+02	6.300485e+02	9.629233e-01	9.627336e-01	9.627375e-01
0	nP489	100	0	2	1	0.110	-6.788110e-02	1.277915e-01	3.626966e+03	6.344505e+02	6.282371e+02	5.953370e-01	5.936693e-01	5.939839e-01
0	nP494	100	0	2	1	0.170	3.714934e-01	1.963312e-01	3.628599e+03	6.136181e+02	6.076087e+02	5.858295e-02	5.947356e-02	6.192083e-02
0	nP499	100	0	2	1	0.010	-1.200185e-01	2.155231e-01	3.626980e+03	6.342581e+02	6.280521e+02	5.776657e-01	5.759667e-01	5.763216e-01
0	nP505	100	0	2	1	0.020	8.723114e-02	2.321195e-01	3.626895e+03	6.353672e+02	6.291456e+02	7.070955e-01	7.057297e-01	7.058638e-01
0	nP510	100	0	2	1	0.180	8.242895e-01	2.866815e-01	3.630831e+03	5.862889e+02	5.805439e+02	4.070864e-03	4.638301e-03	5.575302e-03
0	nP518	100	0	2	1	0.060	3.050332e-01	1.736127e-01	3.628358e+03	6.166605e+02	6.106210e+02	7.904460e-02	7.974083e-02	8.223630e-02
0	nP522	100	0	2	1	0.090	9.343973e-02	1.156133e-01	3.627152e+03	6.320317e+02	6.258429e+02	4.190472e-01	4.173648e-01	4.182239e-01
0	nP530	100	0	2	1	0.020	8.723114e-02	2.321195e-01	3.626895e+03	6.353672e+02	6.291456e+02	7.070955e-01	7.057297e-01	7.058638e-01
0	nP533	100	0	2	1	0.360	-1.478165e-01	1.050081e-01	3.627814e+03	6.235361e+02	6.174314e+02	1.593540e-01	1.592060e-01	1.614443e-01
